goal	rule	score
may_have_disease(SE, D)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
may_have_disease(D, alzheimers)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
may_have_disease(RF, pneumonia)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
requires_specialist(asthma, RF)	requires_specialist(asthma, pulmonology)	1
requires_specialist(D, D1)	requires_specialist(heart_disease, cardiology)	1
exhibits(D2, D)	exhibits(patient_kate, pale_skin)	1
exhibits(D, D1)	exhibits(patient_carol, shortness_of_breath)	1
diagnosed_with(patient_carol, heart_disease)	diagnosed_with(patient_carol, heart_disease)	1
has_risk_factor(D, obesity)	has_risk_factor(patient_carol, obesity)	1
has_symptom(RF, fatigue)	has_symptom(covid19, fatigue)	1
treats(D1, arthritis)	treats(ibuprofen, arthritis)	1
has_symptom(SE, D)	has_symptom(anemia, fatigue)	1
treats(Drug, D)	treats(prednisone, arthritis)	1
side_effect(D, Doc)	side_effect(metformin, loss_of_appetite)	1
side_effect(D, insomnia)	side_effect(sertraline, insomnia)	1
exhibits(Drug, confusion)	exhibits(patient_noah, confusion)	1
may_have_disease(patient_eve, D)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
side_effect(D, Drug)	side_effect(sertraline, insomnia)	1
exhibits(D1, D)	exhibits(patient_eve, fatigue)	1
requires_specialist(hypertension, Doc)	requires_specialist(hypertension, cardiology)	1
side_effect(D, Organ)	side_effect(sertraline, nausea)	1
treats(RF, D)	treats(metformin, diabetes)	1
affected_organ(patient_grace, D1)	affected_organ(P, Organ) :- diagnosed_with(P, D), affects(D, Organ)	1
has_symptom(D, D1)	has_symptom(migraine, headache)	1
requires_specialist(liver_disease, SE)	requires_specialist(liver_disease, gastroenterology)	1
has_symptom(SE, D)	has_symptom(migraine, nausea)	1
has_risk_factor(D, D1)	has_risk_factor(patient_carol, stress)	1
has_symptom(D2, fatigue)	has_symptom(depression, fatigue)	1
exhibits(D2, D)	exhibits(patient_alice, fatigue)	1
requires_specialist(heart_disease, RF)	requires_specialist(heart_disease, cardiology)	1
risk_increases(D, depression)	risk_increases(stress, depression)	1
treats(D, heart_disease)	treats(warfarin, heart_disease)	1
requires_specialist(D1, D)	requires_specialist(hypothyroidism, endocrinology)	1
exhibits(P, headache)	exhibits(patient_alice, headache)	1
treats(D1, D)	treats(aspirin, stroke)	1
patient(Doc)	patient(patient_henry)	1
requires_specialist(covid19, Doc)	requires_specialist(covid19, pulmonology)	1
exhibits(patient_jack, headache)	exhibits(patient_jack, headache)	1
treats(D, arthritis)	treats(ibuprofen, arthritis)	1
has_symptom(D, confusion)	has_symptom(alzheimers, confusion)	1
may_have_disease(Organ, anemia)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
patient(patient_olivia)	patient(patient_olivia)	1
exhibits(Doc, sadness)	exhibits(patient_dave, sadness)	1
exhibits(SE, swollen_joints)	exhibits(patient_liam, swollen_joints)	1
exhibits(D1, D)	exhibits(patient_liam, swollen_joints)	1
patient(SE)	patient(patient_olivia)	1
diagnosed_with(RF, D)	diagnosed_with(patient_frank, influenza)	1
chronic_organ_concern(Spec, D)	chronic_organ_concern(P, Organ) :- chronic_patient(P), affected_organ(P, Organ)	1
may_have_disease(P, D)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
patient(RF)	patient(patient_mia)	1
treats(Drug, D)	treats(lisinopril, hypertension)	1
treats(Drug, D)	treats(albuterol, copd)	1
exhibits(D, cough)	exhibits(patient_henry, cough)	1
has_symptom(D, fatigue)	has_symptom(influenza, fatigue)	1
exhibits(patient_frank, fever)	exhibits(patient_frank, fever)	1
has_specialty(SE, D)	has_specialty(dr_anderson, nephrology)	1
requires_specialist(D, RF)	requires_specialist(hypothyroidism, endocrinology)	1
diagnosed_with(patient_grace, D)	diagnosed_with(patient_grace, arthritis)	1
has_symptom(D2, D)	has_symptom(arthritis, swollen_joints)	1
has_symptom(osteoporosis, D)	has_symptom(osteoporosis, joint_pain)	1
exhibits(RF, D)	exhibits(patient_alice, excessive_thirst)	1
has_symptom(D, D1)	has_symptom(pneumonia, shortness_of_breath)	1
exhibits(RF, chest_pain)	exhibits(patient_carol, chest_pain)	1
has_symptom(D, D1)	has_symptom(osteoporosis, back_pain)	1
affects(cancer, D)	affects(cancer, lungs)	1
has_symptom(diabetes, D)	has_symptom(diabetes, frequent_urination)	1
possible_drug_need(Doc, Spec)	possible_drug_need(P, Drug) :- may_have_disease(P, D), treats(Drug, D)	1
requires_specialist(pneumonia, SE)	requires_specialist(pneumonia, infectious_disease)	1
treats(Spec, heart_disease)	treats(amlodipine, heart_disease)	1
has_symptom(D1, fever)	has_symptom(influenza, fever)	1
exhibits(RF, chest_pain)	exhibits(patient_carol, chest_pain)	1
affected_organ(patient_dave, D)	affected_organ(P, Organ) :- diagnosed_with(P, D), affects(D, Organ)	1
has_risk_factor(D, sedentary_lifestyle)	has_risk_factor(patient_alice, sedentary_lifestyle)	1
treats(RF, D)	treats(ibuprofen, migraine)	1
needs_specialist(D, neurology)	needs_specialist(P, Spec) :- may_have_disease(P, D), requires_specialist(D, Spec)	1
exhibits(Organ, abdominal_pain)	exhibits(patient_mia, abdominal_pain)	1
has_symptom(pneumonia, fatigue)	has_symptom(pneumonia, fatigue)	1
affects(hypothyroidism, D)	affects(hypothyroidism, thyroid)	1
patient(D)	patient(patient_frank)	1
exhibits(D1, fatigue)	exhibits(patient_henry, fatigue)	1
needs_specialist(Doc, neurology)	needs_specialist(P, Spec) :- may_have_disease(P, D), requires_specialist(D, Spec)	1
has_symptom(D2, fatigue)	has_symptom(diabetes, fatigue)	1
risk_increases(D, D1)	risk_increases(alcohol_abuse, liver_disease)	1
has_symptom(D1, D)	has_symptom(influenza, muscle_weakness)	1
treats(RF, D)	treats(atorvastatin, hypertension)	1
exhibits(RF, weight_gain)	exhibits(patient_iris, weight_gain)	1
treats(Spec, D)	treats(amlodipine, heart_disease)	1
exhibits(D2, D)	exhibits(patient_noah, confusion)	1
may_have_disease(D1, influenza)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
patient(SE)	patient(patient_liam)	1
treats(Drug, D)	treats(levothyroxine, hypothyroidism)	1
has_symptom(D2, D)	has_symptom(diabetes, blurred_vision)	1
side_effect(D1, D)	side_effect(amlodipine, dizziness)	1
exhibits(RF, D)	exhibits(patient_liam, swollen_joints)	1
has_symptom(heart_disease, fatigue)	has_symptom(heart_disease, fatigue)	1
has_symptom(S, D)	has_symptom(covid19, fatigue)	1
has_symptom(SE, D)	has_symptom(cancer, fatigue)	1
requires_specialist(cancer, D)	requires_specialist(cancer, oncology)	1
exhibits(RF, D)	exhibits(patient_mia, abdominal_pain)	1
has_symptom(D1, D)	has_symptom(influenza, muscle_weakness)	1
exhibits(RF, D)	exhibits(patient_kate, pale_skin)	1
has_symptom(Doc, D)	has_symptom(asthma, cough)	1
has_symptom(D2, fatigue)	has_symptom(depression, fatigue)	1
patient(Organ)	patient(patient_grace)	1
treats(oseltamivir, covid19)	treats(oseltamivir, covid19)	1
risk_increases(D, D1)	risk_increases(obesity, hypertension)	1
exhibits(patient_iris, weight_gain)	exhibits(patient_iris, weight_gain)	1
treats(Spec, D)	treats(aspirin, stroke)	1
has_symptom(D1, D)	has_symptom(stroke, headache)	1
requires_specialist(hypertension, cardiology)	requires_specialist(hypertension, cardiology)	1
treats(D1, hypertension)	treats(atorvastatin, hypertension)	1
has_symptom(D2, D)	has_symptom(covid19, cough)	1
has_symptom(SE, D)	has_symptom(pneumonia, fever)	1
exhibits(P, D)	exhibits(patient_frank, muscle_weakness)	1
has_symptom(osteoporosis, joint_pain)	has_symptom(osteoporosis, joint_pain)	1
diagnosed_with(RF, D)	diagnosed_with(patient_mia, liver_disease)	1
exhibits(Doc, D)	exhibits(patient_mia, fatigue)	1
causes(depression, D1)	causes(depression, anxiety)	1
patient(Organ)	patient(patient_liam)	1
has_symptom(D, fatigue)	has_symptom(depression, fatigue)	1
affects(D1, D)	affects(alzheimers, brain)	1
has_symptom(D, D1)	has_symptom(migraine, dizziness)	1
diagnosed_with(RF, D)	diagnosed_with(patient_liam, kidney_disease)	1
affects(D, D1)	affects(migraine, brain)	1
has_symptom(D1, D)	has_symptom(copd, cough)	1
exhibits(Doc, D)	exhibits(patient_henry, cough)	1
exhibits(RF, fatigue)	exhibits(patient_frank, fatigue)	1
exhibits(S, D)	exhibits(patient_alice, fatigue)	1
has_symptom(D, D1)	has_symptom(pneumonia, cough)	1
has_symptom(migraine, D)	has_symptom(migraine, dizziness)	1
may_have_disease(D, arthritis)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
has_symptom(D2, headache)	has_symptom(hypertension, headache)	1
exhibits(Organ, pale_skin)	exhibits(patient_kate, pale_skin)	1
requires_specialist(pneumonia, infectious_disease)	requires_specialist(pneumonia, infectious_disease)	1
has_symptom(D2, D)	has_symptom(anemia, dizziness)	1
exhibits(Doc, muscle_weakness)	exhibits(patient_iris, muscle_weakness)	1
requires_specialist(D2, D)	requires_specialist(anemia, gastroenterology)	1
exhibits(S, D)	exhibits(patient_jack, headache)	1
exhibits(D, muscle_weakness)	exhibits(patient_frank, muscle_weakness)	1
has_symptom(Doc, D)	has_symptom(migraine, dizziness)	1
exhibits(D, shortness_of_breath)	exhibits(patient_carol, shortness_of_breath)	1
exhibits(D1, D)	exhibits(patient_alice, excessive_thirst)	1
exhibits(SE, fatigue)	exhibits(patient_frank, fatigue)	1
exhibits(S, D)	exhibits(patient_carol, dizziness)	1
exhibits(SE, D)	exhibits(patient_henry, fatigue)	1
has_risk_factor(P, D)	has_risk_factor(patient_frank, poor_diet)	1
exhibits(Doc, D)	exhibits(patient_dave, insomnia)	1
exhibits(Spec, D)	exhibits(patient_bob, insomnia)	1
risk_increases(smoking, D1)	risk_increases(smoking, stroke)	1
exhibits(D1, headache)	exhibits(patient_jack, headache)	1
patient(SE)	patient(patient_olivia)	1
affected_organ(patient_bob, D)	affected_organ(P, Organ) :- diagnosed_with(P, D), affects(D, Organ)	1
risk_increases(poor_diet, heart_disease)	risk_increases(poor_diet, heart_disease)	1
treats(D1, heart_disease)	treats(amlodipine, heart_disease)	1
exhibits(Drug, dizziness)	exhibits(patient_jack, dizziness)	1
may_have_disease(patient_henry, D)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
has_symptom(D2, D)	has_symptom(diabetes, fatigue)	1
treats(aspirin, heart_disease)	treats(aspirin, heart_disease)	1
has_specialty(S, neurology)	has_specialty(dr_chen, neurology)	1
has_symptom(anemia, D)	has_symptom(anemia, pale_skin)	1
exhibits(Spec, D)	exhibits(patient_iris, muscle_weakness)	1
exhibits(D, D1)	exhibits(patient_henry, shortness_of_breath)	1
exhibits(SE, chest_pain)	exhibits(patient_carol, chest_pain)	1
may_have_disease(P, hypothyroidism)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
risk_increases(D, D1)	risk_increases(obesity, hypertension)	1
requires_specialist(D2, D)	requires_specialist(covid19, infectious_disease)	1
has_symptom(S, D)	has_symptom(migraine, nausea)	1
has_symptom(SE, D)	has_symptom(liver_disease, fatigue)	1
may_have_disease(RF, depression)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
diagnosed_with(patient_dave, D)	diagnosed_with(patient_dave, anxiety)	1
has_symptom(Doc, D)	has_symptom(influenza, cough)	1
has_specialty(D, oncology)	has_specialty(dr_wilson, oncology)	1
treats(D, asthma)	treats(prednisone, asthma)	1
has_symptom(SE, D)	has_symptom(arthritis, joint_pain)	1
has_symptom(RF, swollen_joints)	has_symptom(arthritis, swollen_joints)	1
diagnosed_with(Spec, alzheimers)	diagnosed_with(patient_noah, alzheimers)	1
exhibits(Spec, D)	exhibits(patient_kate, fatigue)	1
may_have_disease(D1, cancer)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
affects(hypothyroidism, D)	affects(hypothyroidism, thyroid)	1
possible_drug_need(patient_grace, oseltamivir)	possible_drug_need(P, Drug) :- may_have_disease(P, D), treats(Drug, D)	1
requires_specialist(D, D1)	requires_specialist(stroke, neurology)	1
side_effect(D, Organ)	side_effect(atorvastatin, muscle_weakness)	1
patient(patient_kate)	patient(patient_kate)	1
treats(Spec, D)	treats(ibuprofen, migraine)	1
requires_specialist(covid19, Organ)	requires_specialist(covid19, pulmonology)	1
exhibits(Organ, loss_of_appetite)	exhibits(patient_dave, loss_of_appetite)	1
exhibits(D, D1)	exhibits(patient_grace, fatigue)	1
patient(D2)	patient(patient_mia)	1
exhibits(SE, fatigue)	exhibits(patient_eve, fatigue)	1
has_symptom(D, frequent_urination)	has_symptom(diabetes, frequent_urination)	1
requires_specialist(hypothyroidism, Organ)	requires_specialist(hypothyroidism, endocrinology)	1
has_symptom(Doc, D)	has_symptom(pneumonia, cough)	1
treats(Spec, heart_disease)	treats(lisinopril, heart_disease)	1
side_effect(D, D2)	side_effect(albuterol, sweating)	1
treats(D, hypertension)	treats(atorvastatin, hypertension)	1
has_symptom(S, D)	has_symptom(arthritis, joint_pain)	1
patient(Organ)	patient(patient_carol)	1
exhibits(SE, fatigue)	exhibits(patient_liam, fatigue)	1
diagnosed_with(RF, D)	diagnosed_with(patient_alice, diabetes)	1
treats(P, diabetes)	treats(metformin, diabetes)	1
diagnosed_with(patient_carol, heart_disease)	diagnosed_with(patient_carol, heart_disease)	1
treats(RF, D)	treats(sertraline, anxiety)	1
requires_specialist(hypertension, SE)	requires_specialist(hypertension, cardiology)	1
should_consult(Drug, S)	should_consult(P, Doc) :- needs_specialist(P, Spec), has_specialty(Doc, Spec)	1
patient(Organ)	patient(patient_mia)	1
has_symptom(SE, D)	has_symptom(influenza, fever)	1
possible_drug_need(RF, prednisone)	possible_drug_need(P, Drug) :- may_have_disease(P, D), treats(Drug, D)	1
may_have_disease(patient_frank, anemia)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
exhibits(S, D)	exhibits(patient_eve, cough)	1
has_symptom(S, D)	has_symptom(hypertension, dizziness)	1
treats(levothyroxine, hypothyroidism)	treats(levothyroxine, hypothyroidism)	1
treats(Drug, D)	treats(albuterol, asthma)	1
has_symptom(D2, chest_pain)	has_symptom(hypertension, chest_pain)	1
patient(Doc)	patient(patient_grace)	1
has_specialty(dr_wilson, D)	has_specialty(dr_wilson, oncology)	1
exhibits(S, D)	exhibits(patient_eve, fever)	1
exhibits(Doc, D)	exhibits(patient_eve, fever)	1
affects(D, D1)	affects(diabetes, kidneys)	1
treats(omeprazole, D2)	treats(omeprazole, liver_disease)	1
has_symptom(heart_disease, chest_pain)	has_symptom(heart_disease, chest_pain)	1
has_symptom(D1, cough)	has_symptom(pneumonia, cough)	1
has_risk_factor(D, D1)	has_risk_factor(patient_grace, aging)	1
has_specialty(S, oncology)	has_specialty(dr_wilson, oncology)	1
has_symptom(covid19, D)	has_symptom(covid19, shortness_of_breath)	1
risk_increases(D, osteoporosis)	risk_increases(aging, osteoporosis)	1
treats(RF, D)	treats(albuterol, asthma)	1
risk_increases(D, D1)	risk_increases(alcohol_abuse, liver_disease)	1
at_risk_for(patient_bob, stroke)	at_risk_for(P, D) :- has_risk_factor(P, RF), risk_increases(RF, D)	1
treats(warfarin, stroke)	treats(warfarin, stroke)	1
has_symptom(RF, shortness_of_breath)	has_symptom(pneumonia, shortness_of_breath)	1
risk_increases(aging, osteoporosis)	risk_increases(aging, osteoporosis)	1
has_symptom(D1, cough)	has_symptom(copd, cough)	1
affects(D1, D)	affects(hypertension, kidneys)	1
exhibits(D1, D)	exhibits(patient_carol, shortness_of_breath)	1
has_symptom(RF, fatigue)	has_symptom(heart_disease, fatigue)	1
exhibits(P, joint_pain)	exhibits(patient_grace, joint_pain)	1
exhibits(Organ, dizziness)	exhibits(patient_carol, dizziness)	1
exhibits(Organ, shortness_of_breath)	exhibits(patient_bob, shortness_of_breath)	1
has_symptom(migraine, headache)	has_symptom(migraine, headache)	1
has_symptom(Spec, confusion)	has_symptom(stroke, confusion)	1
has_symptom(Spec, cough)	has_symptom(asthma, cough)	1
exhibits(S, D)	exhibits(patient_noah, confusion)	1
exhibits(D1, dizziness)	exhibits(patient_carol, dizziness)	1
has_risk_factor(Spec, D)	has_risk_factor(patient_frank, poor_diet)	1
affects(D, D1)	affects(osteoporosis, bones)	1
side_effect(D, D2)	side_effect(warfarin, fatigue)	1
has_risk_factor(P, D)	has_risk_factor(patient_jack, stress)	1
exhibits(D, D1)	exhibits(patient_bob, insomnia)	1
at_risk_for(patient_carol, hypertension)	at_risk_for(P, D) :- has_risk_factor(P, RF), risk_increases(RF, D)	1
treats(Drug, D)	treats(fluticasone, copd)	1
diagnosed_with(patient_bob, asthma)	diagnosed_with(patient_bob, asthma)	1
may_have_disease(SE, pneumonia)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
patient(D2)	patient(patient_carol)	1
has_symptom(pneumonia, D)	has_symptom(pneumonia, fever)	1
treats(D1, migraine)	treats(ibuprofen, migraine)	1
requires_specialist(D, D1)	requires_specialist(alzheimers, neurology)	1
has_symptom(SE, D)	has_symptom(liver_disease, abdominal_pain)	1
treats(Spec, anxiety)	treats(sertraline, anxiety)	1
exhibits(P, D)	exhibits(patient_frank, fever)	1
exhibits(D, excessive_thirst)	exhibits(patient_alice, excessive_thirst)	1
risk_increases(D, D1)	risk_increases(aging, alzheimers)	1
requires_specialist(D, RF)	requires_specialist(asthma, pulmonology)	1
treats(D, arthritis)	treats(ibuprofen, arthritis)	1
has_symptom(Doc, D)	has_symptom(copd, cough)	1
requires_specialist(copd, Organ)	requires_specialist(copd, pulmonology)	1
risk_increases(D, hypertension)	risk_increases(obesity, hypertension)	1
requires_specialist(liver_disease, SE)	requires_specialist(liver_disease, gastroenterology)	1
requires_specialist(D, D2)	requires_specialist(hypertension, cardiology)	1
exhibits(Spec, D)	exhibits(patient_dave, loss_of_appetite)	1
symptom(D)	symptom(back_pain)	1
treats(D1, liver_disease)	treats(omeprazole, liver_disease)	1
possible_drug_need(Doc, sertraline)	possible_drug_need(P, Drug) :- may_have_disease(P, D), treats(Drug, D)	1
treats(Drug, D)	treats(sertraline, depression)	1
has_symptom(Doc, D)	has_symptom(alzheimers, confusion)	1
has_symptom(D, chest_pain)	has_symptom(hypertension, chest_pain)	1
diagnosed_with(Spec, hypothyroidism)	diagnosed_with(patient_iris, hypothyroidism)	1
