goal	rule	score
female(X0)	female(rhaegar_targaryen)	0
parent(tommen_lannister, Z3)	parent(tommen_lannister, aerys_targaryen)	0
parent(lancel_lannister, Z11)	parent(lancel_lannister, selyse_baratheon)	0
parent(doran_martell, Z9)	parent(doran_martell, tytos_lannister)	0
parent(aeron_greyjoy, Z6)	parent(aeron_greyjoy, unknown_mother_targaryen)	0
parent(sarella_sand, Z3)	parent(sarella_sand, elia_martell)	0
parent(Z0, joanna_lannister)	parent(Z0, joanna_lannister)	0
parent(trystane_martell, Z12)	parent(trystane_martell, alannys_harlaw)	0
parent(benjen_stark, Z2)	parent(benjen_stark, steffon_baratheon)	0
parent(kevan_lannister, Z11)	parent(kevan_lannister, catelyn_stark)	0
parent(yara_greyjoy, Z6)	parent(yara_greyjoy, unknown_mother_sand_3)	0
parent(renly_baratheon, Z12)	parent(renly_baratheon, rhaella_targaryen)	0
parent(rhaegar_targaryen, unknown_mother_stark)	parent(rhaegar_targaryen, unknown_mother_stark)	0
parent(oberyn_martell, Z4)	parent(oberyn_martell, tywin_lannister)	0
parent(tywin_lannister, Z11)	parent(tywin_lannister, aegon_v_targaryen)	0
ancestor(viserys_targaryen, _EX4)	ancestor(X, Y) :- parent(X, Y)	0
ancestor(theon_greyjoy, aegon_targaryen)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(doran_martell, Z4)	parent(doran_martell, luthor_tyrell)	0
parent(renly_baratheon, Z4)	parent(renly_baratheon, rickard_stark)	0
parent(mace_tyrell, Z2)	parent(mace_tyrell, rickard_stark)	0
ancestor(bran_stark, myrcella_lannister)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(rhaegar_targaryen, Z2)	parent(rhaegar_targaryen, ellaria_sand)	0
parent(lyanna_stark, Z4)	parent(lyanna_stark, joanna_lannister)	0
ancestor(oberyn_martell, lyanna_stark)	ancestor(X, Y) :- parent(X, Y)	0
parent(willem_lannister, Z9)	parent(willem_lannister, lewyn_martell)	0
parent(benjen_stark, Z11)	parent(benjen_stark, aegon_v_targaryen)	0
parent(eddard_stark, Z3)	parent(eddard_stark, mellario_of_norvos)	0
ancestor(ella_martell, myrcella_lannister)	ancestor(X, Y) :- parent(X, Y)	0
parent(rhaenys_targaryen, Z3)	parent(rhaenys_targaryen, unknown_mother_targaryen)	0
parent(theon_greyjoy, Z4)	parent(theon_greyjoy, unknown_mother_sand_1)	0
parent(X0, Y0)	parent(rhaella_targaryen, arya_stark)	0
parent(willem_lannister, Z3)	parent(willem_lannister, joanna_lannister)	0
parent(nymeria_sand, Z11)	parent(nymeria_sand, tytos_lannister)	0
parent(sarella_sand, Z12)	parent(sarella_sand, stannis_baratheon)	0
parent(theon_greyjoy, Z12)	parent(theon_greyjoy, unknown_mother_stark)	0
parent(tyene_sand, Z6)	parent(tyene_sand, balon_greyjoy)	0
parent(sarella_sand, Z12)	parent(sarella_sand, unknown_mother_sand_3)	0
parent(stannis_baratheon, Z6)	parent(stannis_baratheon, olenna_tyrell)	0
parent(doran_martell, Z6)	parent(doran_martell, olenna_tyrell)	0
ancestor(jaime_lannister, aegon_targaryen)	ancestor(X, Y) :- parent(X, Y)	0
parent(maron_greyjoy, Z12)	parent(maron_greyjoy, lewyn_martell)	0
parent(doran_martell, Z11)	parent(doran_martell, lyanna_stark)	0
parent(robb_stark, Z8)	parent(robb_stark, tywin_lannister)	0
parent(aerys_targaryen, Z11)	parent(aerys_targaryen, tywin_lannister)	0
parent(jaime_lannister, Z6)	parent(jaime_lannister, kevan_lannister)	0
parent(renly_baratheon, rickard_stark)	parent(renly_baratheon, rickard_stark)	0
parent(sansa_stark, Z12)	parent(sansa_stark, joanna_lannister)	0
parent(cersei_lannister, Z3)	parent(cersei_lannister, kevan_lannister)	0
parent(eddard_stark, Z2)	parent(eddard_stark, lyanna_stark)	0
parent(lyanna_stark, lewyn_martell)	parent(lyanna_stark, lewyn_martell)	0
parent(duncan_targaryen, Z9)	parent(duncan_targaryen, ellaria_sand)	0
ancestor(trystane_martell, X)	ancestor(X, Y) :- parent(X, Y)	0
ancestor(maron_greyjoy, martyn_lannister)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(mace_tyrell, Z4)	parent(mace_tyrell, unknown_mother_greyjoy)	0
parent(martyn_lannister, Z4)	parent(martyn_lannister, cassana_estermont)	0
parent(aegon_targaryen, Z9)	parent(aegon_targaryen, elia_martell)	0
parent(loras_tyrell, Z2)	parent(loras_tyrell, eddard_stark)	0
parent(kevan_lannister, Z12)	parent(kevan_lannister, aerys_targaryen)	0
parent(yara_greyjoy, Z11)	parent(yara_greyjoy, mellario_of_norvos)	0
parent(_EX5, Z0)	parent(_EX5, cassana_estermont)	0
parent(margaery_tyrell, Z4)	parent(margaery_tyrell, unknown_mother_sand_3)	0
female(X0)	female(gendry)	0
parent(aegon_targaryen, Z4)	parent(aegon_targaryen, unknown_mother_sand_1)	0
parent(tyene_sand, Z11)	parent(tyene_sand, steffon_baratheon)	0
parent(jaime_lannister, Z3)	parent(jaime_lannister, unknown_father_greyjoy)	0
parent(four_unknown_martells, Z2)	parent(four_unknown_martells, unknown_mother_greyjoy)	0
parent(aeron_greyjoy, Z11)	parent(aeron_greyjoy, ellaria_sand)	0
parent(tommen_lannister, Z3)	parent(tommen_lannister, unknown_father_greyjoy)	0
parent(margaery_tyrell, Z2)	parent(margaery_tyrell, tywin_lannister)	0
ancestor(jon_snow, X)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(unknown_mother_lannister, Z0)	parent(unknown_mother_lannister, luthor_tyrell)	0
parent(brandon_stark, Z2)	parent(brandon_stark, unknown_father_greyjoy)	0
parent(joffery_lannister, Z2)	parent(joffery_lannister, olenna_tyrell)	0
ancestor(oberyn_martell, martyn_lannister)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(Z9, unknown_mother_martell)	parent(Z9, unknown_mother_martell)	0
parent(mace_tyrell, Z2)	parent(mace_tyrell, unknown_mother_stark)	0
parent(trystane_martell, Z11)	parent(trystane_martell, unknown_mother_sand_1)	0
parent(brandon_stark, Z12)	parent(brandon_stark, cersei_lannister)	0
parent(aeron_greyjoy, Z3)	parent(aeron_greyjoy, unknown_mother_sand_2)	0
parent(nymeria_sand, Z12)	parent(nymeria_sand, alerie_hightower)	0
parent(martyn_lannister, Z2)	parent(martyn_lannister, lyanna_stark)	0
parent(cersei_lannister, Z6)	parent(cersei_lannister, rhaegar_targaryen)	0
ancestor(rhaella_targaryen, _EX5)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(bran_stark, Z6)	parent(bran_stark, unknown_mother_targaryen)	0
parent(robb_stark, Z8)	parent(robb_stark, aerys_targaryen)	0
parent(willem_lannister, Z10)	parent(willem_lannister, lyanna_stark)	0
parent(jaime_lannister, Z4)	parent(jaime_lannister, tytos_lannister)	0
parent(brandon_stark, tytos_lannister)	parent(brandon_stark, tytos_lannister)	0
parent(lyanna_stark, Z6)	parent(lyanna_stark, mace_tyrell)	0
ancestor(tyrion_lannister, mace_tyrell)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(joffery_lannister, Z4)	parent(joffery_lannister, rickard_stark)	0
parent(tywin_lannister, Z12)	parent(tywin_lannister, rhaegar_targaryen)	0
ancestor(rhaegar_targaryen, Y)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
ancestor(martyn_lannister, X)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(lyanna_stark, olenna_tyrell)	parent(lyanna_stark, olenna_tyrell)	0
parent(lancel_lannister, Z8)	parent(lancel_lannister, steffon_baratheon)	0
ancestor(daenerys_targaryen, aegon_targaryen)	ancestor(X, Y) :- parent(X, Y)	0
parent(arya_stark, Z3)	parent(arya_stark, rickard_stark)	0
parent(robert_baratheon, Z2)	parent(robert_baratheon, luthor_tyrell)	0
parent(rhaella_targaryen, Z3)	parent(rhaella_targaryen, steffon_baratheon)	0
parent(brandon_stark, Z4)	parent(brandon_stark, alannys_harlaw)	0
parent(rhaenys_targaryen, Z2)	parent(rhaenys_targaryen, unknown_mother_lannister)	0
parent(doran_martell, Z4)	parent(doran_martell, olenna_tyrell)	0
parent(rhaegar_targaryen, Z11)	parent(rhaegar_targaryen, unknown_mother_greyjoy)	0
parent(cersei_lannister, Z6)	parent(cersei_lannister, unknown_mother_lannister)	0
parent(mace_tyrell, Z3)	parent(mace_tyrell, oberyn_martell)	0
parent(benjen_stark, Z3)	parent(benjen_stark, unknown_mother_stark)	0
parent(myrcella_lannister, Z12)	parent(myrcella_lannister, mellario_of_norvos)	0
parent(daeron_targaryen, Z3)	parent(daeron_targaryen, rhaella_targaryen)	0
parent(rhaenys_targaryen, Z4)	parent(rhaenys_targaryen, catelyn_stark)	0
parent(sansa_stark, Z10)	parent(sansa_stark, joanna_lannister)	0
parent(trystane_martell, Z3)	parent(trystane_martell, cersei_lannister)	0
parent(sarella_sand, Z6)	parent(sarella_sand, alannys_harlaw)	0
parent(four_unknown_martells, Z2)	parent(four_unknown_martells, mellario_of_norvos)	0
parent(jon_snow, Z12)	parent(jon_snow, unknown_mother_targaryen)	0
parent(aerys_targaryen, Z12)	parent(aerys_targaryen, cassana_estermont)	0
parent(duncan_targaryen, Z11)	parent(duncan_targaryen, lyanna_stark)	0
parent(viserys_targaryen, Z6)	parent(viserys_targaryen, rhaegar_targaryen)	0
parent(doran_martell, Z12)	parent(doran_martell, rhaella_targaryen)	0
parent(daenerys_targaryen, Z2)	parent(daenerys_targaryen, oberyn_martell)	0
parent(viserys_targaryen, lewyn_martell)	parent(viserys_targaryen, lewyn_martell)	0
parent(tyene_sand, Z12)	parent(tyene_sand, alannys_harlaw)	0
parent(kevan_lannister, Z4)	parent(kevan_lannister, unknown_mother_martell)	0
parent(rodrick_greyjoy, Z3)	parent(rodrick_greyjoy, jaime_lannister)	0
parent(obara_sand, rhaella_targaryen)	parent(obara_sand, rhaella_targaryen)	0
parent(aerys_targaryen, Z3)	parent(aerys_targaryen, joanna_lannister)	0
parent(Z0, olenna_tyrell)	parent(Z0, olenna_tyrell)	0
parent(four_unknown_martells, Z3)	parent(four_unknown_martells, ellaria_sand)	0
parent(jon_snow, Z4)	parent(jon_snow, unknown_father_greyjoy)	0
parent(arya_stark, Z4)	parent(arya_stark, robert_baratheon)	0
ancestor(stannis_baratheon, myrcella_lannister)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(benjen_stark, Z4)	parent(benjen_stark, rhaella_targaryen)	0
parent(jaime_lannister, Z12)	parent(jaime_lannister, balon_greyjoy)	0
parent(aerys_targaryen, Z6)	parent(aerys_targaryen, robert_baratheon)	0
parent(yara_greyjoy, Z12)	parent(yara_greyjoy, steffon_baratheon)	0
parent(shireen_baratheon, Z2)	parent(shireen_baratheon, alerie_hightower)	0
parent(yara_greyjoy, Z4)	parent(yara_greyjoy, unknown_mother_greyjoy)	0
parent(nymeria_sand, Z11)	parent(nymeria_sand, oberyn_martell)	0
parent(renly_baratheon, Z2)	parent(renly_baratheon, jaime_lannister)	0
parent(bran_stark, Z11)	parent(bran_stark, stannis_baratheon)	0
parent(robert_baratheon, Z3)	parent(robert_baratheon, kevan_lannister)	0
parent(yara_greyjoy, Z12)	parent(yara_greyjoy, rhaella_targaryen)	0
parent(maron_greyjoy, Z11)	parent(maron_greyjoy, catelyn_stark)	0
parent(jaime_lannister, Z3)	parent(jaime_lannister, olenna_tyrell)	0
parent(kevan_lannister, Z4)	parent(kevan_lannister, rhaella_targaryen)	0
parent(margaery_tyrell, Z2)	parent(margaery_tyrell, unknown_mother_stark)	0
parent(mace_tyrell, Z6)	parent(mace_tyrell, oberyn_martell)	0
parent(kevan_lannister, Z2)	parent(kevan_lannister, mace_tyrell)	0
parent(euron_greyjoy, Z4)	parent(euron_greyjoy, mace_tyrell)	0
parent(rodrick_greyjoy, Z11)	parent(rodrick_greyjoy, unknown_mother_greyjoy)	0
parent(rickon_stark, tywin_lannister)	parent(rickon_stark, tywin_lannister)	0
ancestor(myrcella_lannister, _EX5)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(aegon_targaryen, Z9)	parent(aegon_targaryen, rhaegar_targaryen)	0
ancestor(bran_stark, mace_tyrell)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(mace_tyrell, Z11)	parent(mace_tyrell, ellaria_sand)	0
parent(loras_tyrell, Z3)	parent(loras_tyrell, unknown_mother_sand_3)	0
parent(trystane_martell, Z12)	parent(trystane_martell, unknown_mother_sand_3)	0
ancestor(aegon_targaryen, lancel_lannister)	ancestor(X, Y) :- parent(X, Y)	0
parent(lancel_lannister, Z4)	parent(lancel_lannister, balon_greyjoy)	0
parent(rhaenys_targaryen, Z6)	parent(rhaenys_targaryen, unknown_mother_sand_3)	0
ancestor(lancel_lannister, doran_martell)	ancestor(X, Y) :- parent(X, Y)	0
parent(aegon_v_targaryen, Z1)	parent(aegon_v_targaryen, tywin_lannister)	0
parent(lewyn_martell, cassana_estermont)	parent(lewyn_martell, cassana_estermont)	0
ancestor(stannis_baratheon, lyanna_stark)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
ancestor(willem_lannister, X)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(aegon_targaryen, Z3)	parent(aegon_targaryen, catelyn_stark)	0
parent(rhaegar_targaryen, Z11)	parent(rhaegar_targaryen, robert_baratheon)	0
ancestor(maron_greyjoy, doran_martell)	ancestor(X, Y) :- parent(X, Y)	0
parent(aerys_targaryen, Z3)	parent(aerys_targaryen, unknown_father_greyjoy)	0
parent(tommen_lannister, Z6)	parent(tommen_lannister, lyanna_stark)	0
parent(tyrion_lannister, Z2)	parent(tyrion_lannister, unknown_mother_greyjoy)	0
parent(oberyn_martell, Z9)	parent(oberyn_martell, oberyn_martell)	0
parent(aerys_targaryen, Z12)	parent(aerys_targaryen, oberyn_martell)	0
parent(nymeria_sand, unknown_mother_targaryen)	parent(nymeria_sand, unknown_mother_targaryen)	0
parent(bran_stark, Z3)	parent(bran_stark, aegon_v_targaryen)	0
parent(oberyn_martell, Z4)	parent(oberyn_martell, rickard_stark)	0
parent(rodrick_greyjoy, Z11)	parent(rodrick_greyjoy, aerys_targaryen)	0
parent(jaime_lannister, Z12)	parent(jaime_lannister, jaime_lannister)	0
parent(brandon_stark, Z4)	parent(brandon_stark, aegon_v_targaryen)	0
ancestor(daenerys_targaryen, mace_tyrell)	ancestor(X, Y) :- parent(X, Y)	0
parent(cersei_lannister, Z11)	parent(cersei_lannister, tytos_lannister)	0
ancestor(rickon_stark, mace_tyrell)	ancestor(X, Y) :- parent(X, Y)	0
parent(aegon_targaryen, Z3)	parent(aegon_targaryen, selyse_baratheon)	0
parent(robb_stark, Z3)	parent(robb_stark, unknown_mother_sand_3)	0
parent(cersei_lannister, Z4)	parent(cersei_lannister, mellario_of_norvos)	0
parent(daeron_targaryen, Z4)	parent(daeron_targaryen, unknown_mother_stark)	0
parent(loras_tyrell, Z12)	parent(loras_tyrell, selyse_baratheon)	0
parent(myrcella_lannister, Z12)	parent(myrcella_lannister, eddard_stark)	0
parent(lyanna_stark, Z3)	parent(lyanna_stark, balon_greyjoy)	0
ancestor(myrcella_lannister, jon_snow)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(daeron_targaryen, Z3)	parent(daeron_targaryen, unknown_mother_sand_2)	0
parent(loras_tyrell, Z11)	parent(loras_tyrell, stannis_baratheon)	0
parent(eddard_stark, unknown_mother_stark)	parent(eddard_stark, unknown_mother_stark)	0
parent(joffery_lannister, Z4)	parent(joffery_lannister, tywin_lannister)	0
parent(X0, Y0)	parent(tyene_sand, cersei_lannister)	0
parent(doran_martell, Z6)	parent(doran_martell, kevan_lannister)	0
parent(sansa_stark, Z4)	parent(sansa_stark, selyse_baratheon)	0
parent(shireen_baratheon, Z11)	parent(shireen_baratheon, aegon_v_targaryen)	0
parent(eddard_stark, Z3)	parent(eddard_stark, unknown_mother_targaryen)	0
parent(balon_greyjoy, Z12)	parent(balon_greyjoy, eddard_stark)	0
parent(rodrick_greyjoy, Z6)	parent(rodrick_greyjoy, steffon_baratheon)	0
parent(rhaenys_targaryen, Z4)	parent(rhaenys_targaryen, cersei_lannister)	0
parent(eddard_stark, Z2)	parent(eddard_stark, jaime_lannister)	0
parent(robb_stark, Z2)	parent(robb_stark, mace_tyrell)	0
parent(kevan_lannister, Z4)	parent(kevan_lannister, cersei_lannister)	0
parent(tommen_lannister, Z11)	parent(tommen_lannister, jaime_lannister)	0
parent(tywin_lannister, Z11)	parent(tywin_lannister, unknown_mother_sand_2)	0
parent(rhaegar_targaryen, Z6)	parent(rhaegar_targaryen, rhaella_targaryen)	0
parent(rickon_stark, Z2)	parent(rickon_stark, tytos_lannister)	0
parent(sarella_sand, Z2)	parent(sarella_sand, mellario_of_norvos)	0
parent(_EX6, unknown_mother_targaryen)	parent(_EX6, unknown_mother_targaryen)	0
parent(bran_stark, Z4)	parent(bran_stark, unknown_mother_stark)	0
parent(robb_stark, Z12)	parent(robb_stark, eddard_stark)	0
parent(bran_stark, Z3)	parent(bran_stark, robert_baratheon)	0
parent(brandon_stark, Z11)	parent(brandon_stark, unknown_mother_lannister)	0
parent(doran_martell, Z4)	parent(doran_martell, selyse_baratheon)	0
parent(rhaenys_targaryen, Z4)	parent(rhaenys_targaryen, cassana_estermont)	0
parent(mace_tyrell, Z4)	parent(mace_tyrell, rhaella_targaryen)	0
parent(tyene_sand, Z4)	parent(tyene_sand, alannys_harlaw)	0
ancestor(aerys_targaryen, nymeria_sand)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(Z9, Z10)	parent(Z9, alannys_harlaw)	0
parent(oberyn_martell, Z3)	parent(oberyn_martell, catelyn_stark)	0
parent(doran_martell, Z3)	parent(doran_martell, cersei_lannister)	0
parent(myrcella_lannister, Z4)	parent(myrcella_lannister, lyanna_stark)	0
parent(tommen_lannister, Z6)	parent(tommen_lannister, mellario_of_norvos)	0
parent(aegon_targaryen, Z4)	parent(aegon_targaryen, tytos_lannister)	0
parent(sansa_stark, Z12)	parent(sansa_stark, kevan_lannister)	0
parent(Z11, Z12)	parent(Z11, cassana_estermont)	0
parent(joffery_lannister, Z3)	parent(joffery_lannister, balon_greyjoy)	0
parent(rhaella_targaryen, Z12)	parent(rhaella_targaryen, alerie_hightower)	0
parent(sansa_stark, Z10)	parent(sansa_stark, tywin_lannister)	0
parent(X0, Y0)	parent(alerie_hightower, arya_stark)	0
parent(mace_tyrell, Z2)	parent(mace_tyrell, unknown_mother_lannister)	0
parent(joffery_lannister, Z4)	parent(joffery_lannister, catelyn_stark)	0
parent(gendry, Z11)	parent(gendry, stannis_baratheon)	0
parent(viserys_targaryen, Z11)	parent(viserys_targaryen, unknown_mother_stark)	0
parent(martyn_lannister, Z11)	parent(martyn_lannister, joanna_lannister)	0
ancestor(sansa_stark, jon_snow)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(aerys_targaryen, Z6)	parent(aerys_targaryen, aegon_v_targaryen)	0
parent(rickon_stark, Z11)	parent(rickon_stark, lewyn_martell)	0
parent(X0, Y0)	parent(aeron_greyjoy, cersei_lannister)	0
parent(margaery_tyrell, Z3)	parent(margaery_tyrell, elia_martell)	0
ancestor(myrcella_lannister, willem_lannister)	ancestor(X, Y) :- parent(X, Y)	0
parent(robb_stark, Z12)	parent(robb_stark, oberyn_martell)	0
parent(Z8, Z9)	parent(Z8, cassana_estermont)	0
parent(oberyn_martell, Z3)	parent(oberyn_martell, joanna_lannister)	0
parent(gendry, Z3)	parent(gendry, robert_baratheon)	0
parent(duncan_targaryen, Z8)	parent(duncan_targaryen, doran_martell)	0
parent(sansa_stark, Z3)	parent(sansa_stark, kevan_lannister)	0
parent(tyrion_lannister, Z11)	parent(tyrion_lannister, cersei_lannister)	0
parent(brandon_stark, Z9)	parent(brandon_stark, mace_tyrell)	0
parent(margaery_tyrell, Z9)	parent(margaery_tyrell, robert_baratheon)	0
parent(sarella_sand, Z2)	parent(sarella_sand, joanna_lannister)	0
ancestor(rhaella_targaryen, martyn_lannister)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(daenerys_targaryen, Z4)	parent(daenerys_targaryen, catelyn_stark)	0
parent(Z9, cassana_estermont)	parent(Z9, cassana_estermont)	0
parent(Y, Z0)	parent(Y, alerie_hightower)	0
parent(arya_stark, Z12)	parent(arya_stark, lyanna_stark)	0
parent(benjen_stark, Z6)	parent(benjen_stark, alannys_harlaw)	0
parent(benjen_stark, Z4)	parent(benjen_stark, robert_baratheon)	0
parent(obara_sand, Z6)	parent(obara_sand, mace_tyrell)	0
parent(renly_baratheon, lewyn_martell)	parent(renly_baratheon, lewyn_martell)	0
parent(gendry, Z12)	parent(gendry, stannis_baratheon)	0
parent(tytos_lannister, Z1)	parent(tytos_lannister, rhaella_targaryen)	0
parent(daeron_targaryen, Z11)	parent(daeron_targaryen, lewyn_martell)	0
parent(obara_sand, Z4)	parent(obara_sand, robert_baratheon)	0
parent(mace_tyrell, Z4)	parent(mace_tyrell, catelyn_stark)	0
parent(olenna_tyrell, Z0)	parent(olenna_tyrell, unknown_mother_targaryen)	0
parent(yara_greyjoy, Z3)	parent(yara_greyjoy, oberyn_martell)	0
parent(stannis_baratheon, Z6)	parent(stannis_baratheon, mellario_of_norvos)	0
parent(doran_martell, Z2)	parent(doran_martell, steffon_baratheon)	0
parent(myrcella_lannister, Z12)	parent(myrcella_lannister, oberyn_martell)	0
parent(rodrick_greyjoy, Z11)	parent(rodrick_greyjoy, lewyn_martell)	0
parent(sansa_stark, Z4)	parent(sansa_stark, rickard_stark)	0
parent(benjen_stark, Z12)	parent(benjen_stark, aegon_v_targaryen)	0
ancestor(four_unknown_martells, aeron_greyjoy)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(theon_greyjoy, Z6)	parent(theon_greyjoy, unknown_mother_sand_2)	0
parent(robb_stark, Z6)	parent(robb_stark, eddard_stark)	0
parent(shireen_baratheon, Z12)	parent(shireen_baratheon, balon_greyjoy)	0
parent(bran_stark, Z6)	parent(bran_stark, catelyn_stark)	0
ancestor(viserys_targaryen, mace_tyrell)	ancestor(X, Y) :- parent(X, Y)	0
ancestor(lancel_lannister, rodrick_greyjoy)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
